mggid	ship	cruise	sample	device_code	device	subcore	interval	replicate	analysis_type	depth_top_cm	depth_top_mm	depth_bot_cm	depth_bot_mm	test_date	test_time	total_weight	coarse_meth	fine_meth	coarse_fine_boundary	coarse_boundary	fine_boundary	pct_coarser	pct_finer	pct_gravel	pct_sand	pct_silt	pct_clay	pct_mud	usc_gravel	usc_sand	usc_fines	meth_description	mean_mm	mean_phi	median_phi	modal_phi	skewness	kurtosis	std_dev	sort_coeff	interval_comments
06245001	Townsend Cromwell	JPO 212	20	104	grab, shipek	0	1	0	02					19750530	0601	061.29	sieves	hydrophotometer	03.99	04.00	08.00	0	31.52	13.79	7.18	47.48	31.55							6.31	6.46		4.16	-.15	1.42			
06245001	Townsend Cromwell	JPO 212	201	104	grab, shipek	0	1	0	02					19750602	0130	024.56	sieves	hydrophotometer	03.99	01.00	08.00	0	40.01	0	.84	59.11	40.05							7.54	7.4		2.73	.14	.81			
20995002	Multiple	ANC69	018	101	grab, orange peel	0	1	0	02	0	0			19620725		008.86	sieves	pipette		01.50	11.00	0	3.39																2.4			
20995002	Multiple	ANC69	019	101	grab, orange peel	0	1	0	02					19620725		009.92	sieves	pipette		04.00	11.00	0	2.18																3.69			
20995002	Multiple	ANC69	020	101	grab, orange peel	0	1	0	02					19620725		008.43	sieves	pipette		04.00	11.00	0	3.7																3.9			
20995002	Multiple	ANC69	021	101	grab, orange peel	0	1	0	02					19620725		008.26	sieves	pipette		03.00	11.00	0	3.59																3.57			
20995002	Multiple	ANC69	022	101	grab, orange peel	0	1	0	02					19620725		013.48	sieves	pipette		04.00	11.00	0	2.35																3.74			
20995002	Multiple	ANC69	023	101	grab, orange peel	0	1	0	02					19620726		010.80	sieves	pipette		02.50	11.00	0	.76																2.71			
20995002	Multiple	ANC69	024	101	grab, orange peel	0	1	0	02					19620726		019.97	sieves	pipette		03.00	11.00	0	3																3.69			
20995002	Multiple	ANC69	025	101	grab, orange peel	0	1	0	02					19620726		011.58	sieves	pipette		03.00	11.00	0	3.84																2.98			
20995002	Multiple	ANC69	026	101	grab, orange peel	0	1	0	02					19620726		009.95	sieves	pipette		03.00	11.00	0	4.02																3.01			
20995002	Multiple	ANC69	027	101	grab, orange peel	0	1	0	02	0	0			19620726		006.93	sieves	pipette		01.50	11.00	0	5.97																2.35			
20995002	Multiple	ANC69	028	101	grab, orange peel	0	1	0	02					19620728		008.53	sieves	pipette		04.00	11.00	0	2.22																3.16			
20995002	Multiple	ANC69	029	101	grab, orange peel	0	1	0	02	0	0			19620728		013.37	sieves	pipette		02.00	11.00	0	2.76																2.81			
20995002	Multiple	ANC69	030	101	grab, orange peel	0	1	0	02					19620728		014.48	sieves	pipette		02.50	11.00	0	2.07																2.89			
20995002	Multiple	ANC69	031	101	grab, orange peel	0	1	0	02					19620728		007.92	sieves	pipette		01.50	11.00	0	3.84																2.44			
20995002	Multiple	ANC69	032	101	grab, orange peel	0	1	0	02					19620728		006.46	sieves	pipette		03.00	11.00	0	3.09																2.66			
20995002	Multiple	ANC69	033	101	grab, orange peel	0	1	0	02					19620728		009.70	sieves	pipette		01.50	11.00	0	3.34																2.57			
20995002	Multiple	ANC69	034	101	grab, orange peel	0	1	0	02					19620728		011.09	sieves	pipette		01.50	11.00	0	3.46																2.26			
20995002	Multiple	ANC69	035_032	101	grab, orange peel	0	1	0	02					19620728		023.38	sieves	pipette		05.00	11.00	0	2.78																3.65			
06245001	Townsend Cromwell	JPO 212	160C	300	core, box	0	1	0	02					19750531	1930	041.25	sieves	hydrophotometer	03.99	00.50	08.00	0	.07	0	99.8	.14	.07							2.93	2.83		.31	.33	2.91			
06245001	Townsend Cromwell	JPO 212	161	100	grab, undifferentiated	0	1	0	02					19750531	2004	044.21	sieves	hydrophotometer	03.99	01.50	08.00	0	.06	.07	99.69	.19	.06							2.94	2.96		.33	.07	1.35			
06245001	Townsend Cromwell	JPO 212	162	100	grab, undifferentiated	0	1	0	02					19750531	2038	155.80	sieves	hydrophotometer	03.99	00.50	08.00	0	6.55	0	69.65	23.79	6.56							3.68	3.24		1.52	.69	1.49			
06245001	Townsend Cromwell	JPO 212	163	100	grab, undifferentiated	0	1	0	02					19750531	2103	026.61	sieves	hydrophotometer	03.99	00.50	08.00	0	.06	0	99.25	.7	.06							3.11	3.09		.33	.35	.78			
06245001	Townsend Cromwell	JPO 212	164A	100	grab, undifferentiated	0	1	0	02					19750531	2126	054.53	sieves	hydrophotometer	03.99	00.50	08.00	0	.65	.01	95.15	4.2	.65							3.05	3.08		.38	.15	1.2			
06245001	Townsend Cromwell	JPO 212	158	100	grab, undifferentiated	0	1	0	02					19750531	1508	001.80	sieves	hydrophotometer	03.99	01.50	08.00	0	36.83	.67	8.15	54.32	36.86							7.28	7.02		2.84	.17	.81			
06245001	Townsend Cromwell	JPO 212	159	104	grab, shipek	0	1	0	02					19750531	1715	024.61	sieves	hydrophotometer	03.99	01.50	08.00	0	36.6	.01	8.24	55.11	36.64							7.31	7.12		2.78	.15	.9			
06245001	Townsend Cromwell	JPO 212	16	103	grab, van veen	0	1	0	02					19750530	0902	031.99	sieves	hydrophotometer	03.99	02.00	08.00	0	36.2	2.2	11.02	50.55	36.24							7.17	6.97		2.94	.12	.86			
06245001	Townsend Cromwell	JPO 212	160A	100	grab, undifferentiated	0	1	0	02					19750531	1904	062.59	sieves	hydrophotometer	03.99	01.50	08.00	0	.13	.01	99.43	.43	.13							2.98	2.85		.22	1.15	.99			
06245001	Townsend Cromwell	JPO 212	149	104	grab, shipek	0	1	0	02					19750531	0646	001.90	sieves	hydrophotometer	03.99	00.50	08.00	0	43.28	0	2.17	54.51	43.32							7.65	7.58		2.83	.1	.75			
06245001	Townsend Cromwell	JPO 212	15	300	core, box	0	1	0	02					19750528	1335	023.51	sieves	hydrophotometer	03.99	02.00	08.00	0	36.59	1.55	8.68	53.14	36.62							7.3	6.95		2.94	.16	.9			
06245001	Townsend Cromwell	JPO 212	150	100	grab, undifferentiated	0	1	0	02					19750531	0638	002.27	sieves	hydrophotometer	03.99	01.00	08.00	0	33.58	0	2.27	64.12	33.61							7.11	6.9		2.68	.21	.77			
06245001	Townsend Cromwell	JPO 212	153	100	grab, undifferentiated	0	1	0	02					19750531	1837	001.96	sieves	hydrophotometer	03.99	01.00	08.00	0	36.92	0	7.05	55.98	36.97							7.35	7.28		2.75	.11	.82			
06245001	Townsend Cromwell	JPO 212	154	100	grab, undifferentiated	0	1	0	02					19750531	1113	002.32	sieves	hydrophotometer	03.99	00.50	08.00	0	42.77	0	6.46	50.74	42.8							7.6	7.41		2.94	.13	.71			
20995002	Multiple	ANC69	036	101	grab, orange peel	0	1	0	02					19620729		011.35	sieves	pipette		00.50	11.00	0	4.31																2.19			
20995002	Multiple	ANC69	037	101	grab, orange peel	0	1	0	02					19620729		011.50	sieves	pipette		01.00	11.00	0	4.04																2.13			
20995002	Multiple	ANC69	038	101	grab, orange peel	0	1	0	02					19620729		008.63	sieves	pipette		02.50	11.00	0	1.67																2.53			
20995002	Multiple	ANC69	039	101	grab, orange peel	0	1	0	02					19620729		012.19	sieves	pipette		02.00	11.00	0	2.95																2.76			
20995002	Multiple	ANC69	040	101	grab, orange peel	0	1	0	02					19620729		009.13	sieves	pipette		03.00	11.00	0	3.5																2.67			
20995002	Multiple	ANC69	041	101	grab, orange peel	0	1	0	02					19620729		010.18	sieves	pipette		02.00	11.00	0	2.89																2.38			
20995002	Multiple	ANC69	042	101	grab, orange peel	0	1	0	02	0	0			19620729		012.15	sieves	pipette		01.50	11.00	0	3.13																2.24			
20995002	Multiple	ANC69	043	101	grab, orange peel	0	1	0	02					19620729		009.67	sieves	pipette		01.50	11.00	0	2.27																2.19			
20995002	Brown Bear	BB268	114	100	grab, undifferentiated	0	1	0	02					19600811		045.55	sieves	pipette		03.00	11.00	0	.33																1.76			
20995002	Brown Bear	BB268	115	100	grab, undifferentiated	0	1	0	02	0	0			19600811		043.61	sieves	pipette		05.00	10.00	0	.07																2.2			
20995002	Brown Bear	BB268	116	100	grab, undifferentiated	0	1	0	02	0	0			19600811		042.85	sieves	pipette		04.00	11.00	0	.21																2.22			
20995002	Brown Bear	BB268	117	100	grab, undifferentiated	0	1	0	02					19600811		048.33	sieves	pipette		01.00	11.00	0	0																1.07			
20995002	Brown Bear	BB268	118	100	grab, undifferentiated	0	1	0	02					19600811		053.12	sieves	pipette		01.00	11.00	0	.38																1.35			
20995002	Brown Bear	BB268	119	100	grab, undifferentiated	0	1	0	02					19600811		061.75	sieves	pipette		03.00	11.00	0	.08																1.19			
20995002	Brown Bear	BB268	120	100	grab, undifferentiated	0	1	0	02	0	0			19600811		050.12	sieves	pipette		05.00	11.00	0	1.31																3.39			
20995002	Brown Bear	BB268	124	100	grab, undifferentiated	0	1	0	02					19600812		045.92	sieves	pipette		04.00	11.00	0	1.52																2.49			
20995002	Brown Bear	BB268	125	100	grab, undifferentiated	0	1	0	02					19600812		028.11	sieves	pipette		02.00	11.00	0	4.09																2.35			
20995002	Brown Bear	BB268	126	100	grab, undifferentiated	0	1	0	02					19600812		029.33	sieves	pipette		03.00	10.00	0	1.87																1.98			
20995002	Brown Bear	BB268	127	100	grab, undifferentiated	0	1	0	02	0	0			19600812		078.20	sieves	pipette		05.00	09.00	0	.06																1.56			
20995002	Brown Bear	BB268	128	0	unknown	0	1	0	02					196008		000.99	sieves	pipette		04.00	11.00	0	.07																1.7			
20995002	Brown Bear	BB268	129	0	unknown	0	1	0	02					196008		001.00	sieves	pipette		05.00	11.00	0	.8																3.56			
20995002	Brown Bear	BB268	130	0	unknown	0	1	0	02					196008		000.99	sieves	pipette		01.00	11.00	0	4.33																2.15			
20995002	Brown Bear	BB268	131	401	core, gravity, phleger	0	1	0	02	1	0			19600815		005.60	sieves	pipette		01.00	11.00	0	2.67																1.88			
20995002	Brown Bear	BB268	132	0	unknown	0	1	0	02					19600815		000.99	sieves	pipette		04.00	11.00	0	.56																2.91			
20995002	Brown Bear	BB268	133	100	grab, undifferentiated	0	1	0	02					19600815		037.27	sieves	pipette		02.00	11.00	0	5.23																2.25			
20995002	Brown Bear	BB268	134	0	unknown	0	1	0	02					19600815		000.99	sieves	pipette		02.00	11.00	0	2.83																1.98			
20995002	Brown Bear	BB268	135	100	grab, undifferentiated	0	1	0	02					19600815		048.29	sieves	pipette		03.00	11.00	0	.83																1.74			
20995002	Brown Bear	BB268	136	0	unknown	0	1	0	02					196008		000.99	sieves	pipette		00.00	11.00	0	1.43																1.67			
20995002	Brown Bear	BB268	137	0	unknown	0	1	0	02					196008		001.00	sieves	pipette		01.00	11.00	0	2.37																1.96			
20995002	Brown Bear	BB268	138	0	unknown	0	1	0	02					196008		001.00	sieves	pipette		04.00	11.00	0	1.88																3.09			
20995002	Brown Bear	BB268	139	0	unknown	0	1	0	02					196008		001.00	sieves	pipette		01.00	11.00	0	3.22																1.97			
20995002	Brown Bear	BB268	140	0	unknown	0	1	0	02					196008		000.99	sieves	pipette		02.00	11.00	0	1.34																1.74			
20995002	Brown Bear	BB268	141	100	grab, undifferentiated	0	1	0	02					19600816		049.38	sieves	pipette		01.00	11.00	0	.2																1.18			
20995002	Brown Bear	BB268	142	0	unknown	0	1	0	02					19600816		000.99	sieves	pipette		00.00	11.00	0	.89																1.48			
20995002	Brown Bear	BB268	143	0	unknown	0	1	0	02					19600816		000.99	sieves	pipette		02.00	11.00	0	.78																1.55			
20995002	Brown Bear	BB268	144	0	unknown	0	1	0	02					19600816		000.99	sieves	pipette		02.00	11.00	0	1.32																1.38			
20995002	Brown Bear	BB268	145	0	unknown	0	1	0	02					19600816		000.99	sieves	pipette		02.00	11.00	0	4.57																2.02			
20995002	Brown Bear	BB268	146	0	unknown	0	1	0	02					19600816		001.00	sieves	pipette		02.00	11.00	0	1.09																1.66			
20995002	Brown Bear	BB268	147	0	unknown	0	1	0	02					19600816		000.99	sieves	pipette		03.00	11.00	0	4.31																2.81			
20995002	Brown Bear	BB268	148	100	grab, undifferentiated	0	1	0	02					19600816		037.25	sieves	pipette		01.00	11.00	0	3.36																2.29			
20995002	Brown Bear	BB268	149	0	unknown	0	1	0	02					19600816		000.99	sieves	pipette		04.00	11.00	0	.04																2.16			
20995002	Brown Bear	BB268	15	0	unknown	0	1	0	02					196007		001.00	sieves	pipette		05.00	11.00	0	.27																3.12			
20995002	Brown Bear	BB268	150	0	unknown	0	1	0	02					19600816		000.99	sieves	pipette		02.00	11.00	0	3.14																2.15			
20995002	Brown Bear	BB268	151	401	core, gravity, phleger	0	1	0	02	1	0			19600816		021.45	sieves	pipette		03.00	11.00	0	.7																1.78			
20995002	Brown Bear	BB268	152	0	unknown	0	1	0	02					196008		000.99	sieves	pipette		00.00	11.00	0	1.02																1.69			
20995002	Brown Bear	BB268	153	0	unknown	0	1	0	02					196008		000.99	sieves	pipette		03.00	11.00	0	1.04																2.44			
20995002	Brown Bear	BB268	154	0	unknown	0	1	0	02					196008		000.99	sieves	pipette		01.00	11.00	0	.57																1.65			
20995002	Brown Bear	BB268	155	0	unknown	0	1	0	02					196008		000.99	sieves	pipette		04.00	11.00	0	2.07																2.95			
20995002	Brown Bear	BB268	156	0	unknown	0	1	0	02					196008		000.99	sieves	pipette		03.00	11.00	0	.63																2.13			
20995002	Brown Bear	BB268	157	0	unknown	0	1	0	02					196008		001.00	sieves	pipette		03.00	11.00	0	.71																1.61			
20995002	Brown Bear	BB268	158	100	grab, undifferentiated	0	1	0	02					19600818		029.86	sieves	pipette		03.00	11.00	0	.17																1.48			
20995002	Brown Bear	BB268	159	0	unknown	0	1	0	02					19600818		001.00	sieves	pipette		01.00	11.00	0	.13																.78			
20995002	Brown Bear	BB268	16	0	unknown	0	1	0	02					196007		000.99	sieves	pipette		03.00	11.00	0	2.03																2.77			
20995002	Brown Bear	BB268	160	100	grab, undifferentiated	0	1	0	02					19600818		037.32	sieves	pipette		01.00	11.00	0	1.34																1.64			
20995002	Brown Bear	BB268	160	100	grab, undifferentiated	0	1	1	02					19600818		019.54	sieves	pipette		01.00	11.00	0	.26																1.31			
20995002	Brown Bear	BB268	162	0	unknown	0	1	0	02					19600818		001.00	sieves	pipette		05.00	11.00	0	.19																2.63			
20995002	Brown Bear	BB268	163	100	grab, undifferentiated	0	1	0	02					19600818		044.05	sieves	pipette		00.00	11.00	0	1.36																2.17			
20995002	Brown Bear	BB268	164	0	unknown	0	1	0	02					19600818		000.99	sieves	pipette		03.00	11.00	0	.86																1.66			
20995002	Brown Bear	BB268	165	0	unknown	0	1	0	02					19600818		000.99	sieves	pipette		03.00	11.00	0	.88																1.96			
20995002	Multiple	ANC69	107	100	grab, undifferentiated	0	1	0	02					19690605		020.25	sieves	pipette		04.00	11.00	0	3.26																2.29			
20995002	Multiple	ANC69	108	100	grab, undifferentiated	0	1	0	02	0	0			19690605		019.77	sieves	pipette		00.50	11.00	0	2.68																1.69			
20995002	Multiple	ANC69	108	101	grab, orange peel	0	1	0	02					19620818		014.05	sieves	pipette		01.00	11.00	0	2.85																2.22			
20995002	Multiple	ANC69	111	100	grab, undifferentiated	0	1	0	02					19690605		012.79	sieves	pipette		02.00	11.00	0	1.2																1.34			
20995002	Multiple	ANC69	112	100	grab, undifferentiated	0	1	0	02	0	0			19690605		021.41	sieves	pipette		01.50	11.00	0	1.3																1.27			
20995002	Multiple	ANC69	113	100	grab, undifferentiated	0	1	0	02					19690605		023.15	sieves	pipette		01.50	11.00	0	1.14																1.39			
06995003	Sea Sounder	S376WG	53	103	grab, van veen	0	1	0	02	0	0	20	0	19760710	0144									99.99	0	0	0							2								
06995003	Sea Sounder	S376WG	54	103	grab, van veen	0	1	0	02	0	0	2	0	19760710	0304									2	78	14	6							2.57								
06995003	Sea Sounder	S376WG	55	103	grab, van veen	0	1	0	02	0	0	2	0	19760710	0410									0	83	12	5							2.47								
06995003	Sea Sounder	S376WG	56	103	grab, van veen	0	1	0	02	0	0	2	0	19760710	0540									0	99	0	1							1.58								
06995003	Sea Sounder	S376WG	57	103	grab, van veen	0	1	0	02	0	0	2	0	19760710	0640									2	76	17	5							2.62								
06995003	Sea Sounder	S376WG	58	103	grab, van veen	0	1	0	02	0	0	2	0	19760710	0746									15	56	22	7							2.56								
06995003	Sea Sounder	S376WG	59	103	grab, van veen	0	1	0	02	0	0	2	0	19760710	1248									28	56	10	6							1.48								
06995003	Sea Sounder	S376WG	60	103	grab, van veen	0	1	0	02	0	0	2	0	19760710	1416									2	81	10	7							2.47								
06995003	Sea Sounder	S376WG	61	103	grab, van veen	0	1	0	02	0	0	2	0	19760710	1729									38	54	5	3							.65								
06995003	Sea Sounder	S376WG	150	103	grab, van veen	0	1	0	02	0	0	2	0	19760728	0724									0	79.53	16.52	3.95							2.58								
06995003	Sea Sounder	S376WG	152	103	grab, van veen	0	1	0	02	0	0	2	0	19760729	1224									0	99.71	.25	.04							1.51								
06995003	Sea Sounder	S376WG	62	103	grab, van veen	0	1	0	02	0	0	2	0	19760710	1840									12	85	2	1							1.25								
06995003	Sea Sounder	S376WG	128	103	grab, van veen	0	1	0	02	0	0	2	0	19760726	0627									25	45	15	15							2.57								
06995003	Sea Sounder	S376WG	130	103	grab, van veen	0	1	0	02	0	0	2	0	19760726	0824									0	79	11	10							2.84								
06995003	Sea Sounder	S376WG	131	103	grab, van veen	0	1	0	02	0	0	2	0	19760726	0905									3	45	25	27							4.82								
06995003	Sea Sounder	S376WG	132	103	grab, van veen	0	1	0	02	0	0	2	0	19760726	1002									5	33	32	30							5.31								
06995003	Sea Sounder	S777WG	217	103	grab, van veen	0	1	0	02	0	0	2	0	19770930	1117									52	44	3	1							.1								
06995003	Sea Sounder	S777WG	219	103	grab, van veen	0	1	0	02	0	0	2	0	19770930	2057									73	25	1	1							.92								
06995003	Sea Sounder	S777WG	227	103	grab, van veen	0	1	0	02	0	0	2	0	19771002	1656									0	72	19	9							3.12								
06995003	Sea Sounder	S777WG	228	103	grab, van veen	0	1	0	02	0	0	2	0	19771002	1804									33	59	5	3							.83								
06995003	Sea Sounder	S777WG	229	103	grab, van veen	0	1	0	02	0	0	2	0	19771002	1944									0	55	36	9							3.88								
06995003	Sea Sounder	S777WG	232	103	grab, van veen	0	1	0	02	0	0	2	0	19771003	1558									29	69	1	1							.62								
06995003	Sea Sounder	S777WG	233	103	grab, van veen	0	1	0	02	0	0	2	0	19771003	1748									0	23	55.33	22							5.85								
06995003	Sea Sounder	S777WG	200	103	grab, van veen	0	1	0	02	0	0	2	0	19770915	0739									48	46	2	4							.25								
06995003	Sea Sounder	S777WG	201	103	grab, van veen	0	1	0	02	0	0	2	0	19770915	1016									54	43	1	2							.18								
06995003	Sea Sounder	S777WG	202	103	grab, van veen	0	1	0	02	0	0	2	0	19770915	1218									3	65	13	19							3.59								
06995003	Sea Sounder	S777WG	204	103	grab, van veen	0	1	0	02	0	0	2	0	19770915	1622									36	32	19	13							2.2								
06995003	Sea Sounder	S777WG	205	103	grab, van veen	0	1	0	02	0	0	2	0	19770915	1830									35	47	11	7							1.36								
06995003	Sea Sounder	S376WG	85	103	grab, van veen	0	1	0	02	0	0	2	0	19760722	0602									28	70	1	1							.65								
06995003	Sea Sounder	S376WG	86	103	grab, van veen	0	1	0	02	0	0	2	0	19760722	0706									36	61	1	2							.45								
06995003	Sea Sounder	S376WG	87	103	grab, van veen	0	1	0	02	0	0	2	0	19760722	0814									4	58	31	7							3.35								
06995003	Sea Sounder	S376WG	88	103	grab, van veen	0	1	0	02	0	0	2	0	19760722	1010									0	22	69	9							5.37								
06995003	Sea Sounder	S376WG	89	103	grab, van veen	0	1	0	02	0	0	20	0	19760722	1134									68	24.66	6	2							.44								
06995003	Sea Sounder	S376WG	90	103	grab, van veen	0	1	0	02	0	0	2	0	19760722	1232									6	91	1	2							1.5								
06995003	Sea Sounder	S376WG	91	103	grab, van veen	0	1	0	02	0	0	2	0	19760722	1335									5	91	2	2							1.58								
06995003	Sea Sounder	S376WG	92	103	grab, van veen	0	1	0	02	0	0	2	0	19760722	1652									0	6	74	20							6.53								
06995003	Sea Sounder	S376WG	93	103	grab, van veen	0	1	0	02	0	0	2	0	19760722	1748									0	24	62	14							5.48								
06995003	Sea Sounder	S376WG	94	103	grab, van veen	0	1	0	02	0	0	20	0	19760722	1904									87	10	2	1							1.37								
06995003	Sea Sounder	S376WG	96	103	grab, van veen	0	1	0	02	0	0	2	0	19760722	2223									0	3	61	36							7.31								
06995003	Sea Sounder	S376WG	97	103	grab, van veen	0	1	0	02	0	0	2	0	19760722	2313									0	1	60	39							7.51								
06995003	Sea Sounder	S376WG	81	103	grab, van veen	0	1	0	02	0	0	2	0	19760714	0637									0	60	30	10							3.7								
06995003	Sea Sounder	S376WG	82	103	grab, van veen	0	1	0	02	0	0	2	0	19760714	0813									64	16	15	5							.36								
06995003	Sea Sounder	S376WG	98	103	grab, van veen	0	1	0	02	0	0	2	0	19760723	0033									0	1	62	37							7.44								
06995003	Sea Sounder	S376WG	68	103	grab, van veen	0	1	0	02	0	0	2	0	19760712	1912									1	43	46	10							4.38								
