"","region","tempstep","sizestep","repnum","temprng","size","meanturnIndiv","sdturnIndiv","netwrkturn","sdnetwrkturn"
"2915","seus",0.4,0.35,3,0.377995223217763,0.352713178294574,0.385151482549485,0.093665941706361,0.0739152302837381,0.0494594139007562
"2916","wc",0.4,0.35,3,0.398644822128385,0.352657004830918,0.453584449795149,0.184493467192603,0.0478764109787076,0.0436862902849038
"2917","bc",0.5,0.35,3,0.497175497620984,0.353982300884956,0.353480872784798,0.110247368334843,0.0530015594733177,0.0401635711747202
"2918","ebs",0.5,0.35,3,0.499474528991325,0.35019267822736,0.438955905351745,0.0999581163974722,0.0696227972490463,0.0548641456718037
"2919","gmex",0.5,0.35,3,0.499665632034718,0.350078492935636,0.312894811055886,0.106269106912178,0.0279424612651765,0.0199085940812161
"2920","goa",0.5,0.35,3,0.499317372626009,0.351309707241911,0.352628912360297,0.130922818764702,0.0905994392776956,0.0595806104350289
"2921","maritime",0.5,0.35,3,0.499406805113248,0.350496838301716,0.494439664879911,0.118124800926165,0.145299385684115,0.127736182534659
"2922","neus",0.5,0.35,3,0.49981430835692,0.350649350649351,0.469090919496747,0.0994948040038583,0.158177741912499,0.113754730201253
"2923","newf",0.5,0.35,3,0.49840832341692,0.350631136044881,0.417670752930437,0.11635377943946,0.064064889403966,0.0672165233374639
"2924","seus",0.5,0.35,3,0.496576389309933,0.352713178294574,0.39254766981037,0.09742333923786,0.0743571202963284,0.0489085381455711
"2925","wc",0.5,0.35,3,0.494152827470742,0.352657004830918,0.376525082502497,0.13924113116552,0.0473558007964328,0.0422175301936101
"2926","bc",0.6,0.35,3,0.59786463417768,0.353982300884956,0.358925706844362,0.118287778230233,0.0534631486609498,0.0399405398946894
"2927","ebs",0.6,0.35,3,0.599339646777153,0.35019267822736,0.443314012429834,0.117432341430115,0.0681902272756723,0.0537810318491328
"2928","gmex",0.6,0.35,3,0.59999685699057,0.350078492935636,0.299107737454582,0.107108118689325,0.0249704311969608,0.0184975572991973
"2929","goa",0.6,0.35,3,0.583363747346453,0.351309707241911,0.354167318964175,0.126350886927329,0.0915306691149545,0.0601928660895688
"2930","maritime",0.6,0.35,3,0.596644665292331,0.350496838301716,0.491238748085354,0.121631280246965,0.138584861336166,0.124889109615392
"2931","neus",0.6,0.35,3,0.596341982693959,0.350649350649351,0.454978756450526,0.0787649290454804,0.163503390896013,0.116478662040702
"2932","newf",0.6,0.35,3,0.59400010655359,0.350631136044881,0.412795372817385,0.11316714190931,0.0650161627186489,0.0679314789819071
"2933","seus",0.6,0.35,3,0.595588688341921,0.352713178294574,0.386009255126885,0.0854610497781532,0.0710388738691141,0.0455030460386254
"2934","wc",0.6,0.35,3,0.567435310835462,0.352657004830918,0.429597974724064,0.174817454449427,0.0460399835167113,0.042412035978409
"2935","bc",0.7,0.35,3,0.664672768998979,0.353982300884956,0.373921108752832,0.130447728301049,0.0549782001286417,0.0407655875838837
"2936","ebs",0.7,0.35,3,0.699178613255891,0.35019267822736,0.437635174161109,0.0909693499596601,0.0676184782872039,0.0534408060736397
"2937","gmex",0.7,0.35,3,0.687334377598199,0.350078492935636,0.302342194054705,0.109751578205752,0.0260785752403519,0.0191927149895967
"2938","goa",0.7,0.35,3,0.698880450131163,0.351309707241911,0.366611971526579,0.147766806310907,0.0909998708785706,0.0607989567558537
"2939","maritime",0.7,0.35,3,0.698918984974646,0.350496838301716,0.476400278899131,0.117764190080772,0.145281089747565,0.127189997072738
"2940","neus",0.7,0.35,3,0.658543350944699,0.350649350649351,0.467329687857488,0.0998342362407324,0.161480249650417,0.114231355621717
"2941","newf",0.7,0.35,3,0.697525733441035,0.350631136044881,0.42589282552101,0.128548182399825,0.066649456366908,0.069690484365791
"2942","seus",0.7,0.35,3,0.699440678348443,0.352713178294574,0.447462292361569,0.139050939545478,0.0778006252082191,0.0471099501441539
"2943","wc",0.7,0.35,3,0.656718165230487,0.352657004830918,0.424381443161333,0.163724459038663,0.0466534126270591,0.0424864140391362
"2944","bc",0.8,0.35,3,0.783759525154811,0.353982300884956,0.373724605647613,0.122486421885894,0.0525228947707178,0.0398998728712715
"2945","ebs",0.8,0.35,3,0.799935300041394,0.35019267822736,0.43383575363376,0.0924803121634799,0.0633580965603001,0.0505861755661068
"2946","gmex",0.8,0.35,3,0.798323811358362,0.350078492935636,0.31882959231516,0.139187633271417,0.0278065055727444,0.0201934706463961
"2947","goa",0.8,0.35,3,0.793154653491496,0.351309707241911,0.380406149500797,0.148687394418017,0.0899050259181708,0.0595193185645235
"2948","maritime",0.8,0.35,3,0.799906271400656,0.350496838301716,0.480977392233577,0.116799397053665,0.135016414886724,0.124359675425747
"2949","neus",0.8,0.35,3,0.786392564704517,0.350649350649351,0.474447580331053,0.0945791033785142,0.156326261302541,0.11157381524651
"2950","newf",0.8,0.35,3,0.765938128363279,0.350631136044881,0.415461376554281,0.114517515465323,0.0653132067155635,0.0686757446937344
"2951","seus",0.8,0.35,3,0.794693306921142,0.352713178294574,0.446561801811222,0.153237126778523,0.0738516286780961,0.0458310473339167
"2952","wc",0.8,0.35,3,0.760915336833738,0.352657004830918,0.411443676604917,0.168070750258766,0.0471659389149634,0.0425472381109657
"2953","bc",0.9,0.35,3,0.892661540260856,0.353982300884956,0.382878886043724,0.144587160807493,0.0536811805787434,0.0398483973362277
"2954","ebs",0.9,0.35,3,0.896414682710047,0.35019267822736,0.43760421416952,0.0955212237288777,0.0646025395626611,0.0517225778107767
"2955","gmex",0.9,0.35,3,0.851710984367289,0.350078492935636,0.300817847430446,0.11539818396139,0.0265229741030463,0.0194314120913742
"2956","goa",0.9,0.35,3,0.791632187189786,0.351309707241911,0.388875043061675,0.156734032358991,0.0910127620594392,0.0596040102181374
"2957","maritime",0.9,0.35,3,0.893585475468654,0.350496838301716,0.481771366392355,0.114088098250262,0.135068297283602,0.122778243994923
"2958","neus",0.9,0.35,3,0.804666682600297,0.350649350649351,0.461281094801372,0.0902899124461301,0.158512453586454,0.111520234962312
"2959","newf",0.9,0.35,3,0.883484432447465,0.350631136044881,0.41170031770133,0.116437838457364,0.0676740832191389,0.0707673833831591
"2960","seus",0.9,0.35,3,0.855639640179681,0.352713178294574,0.434060071277479,0.114759535279039,0.0716460300549391,0.0437949179239396
"2961","wc",0.9,0.35,3,0.684609751746551,0.352657004830918,0.413449228005464,0.162700338417069,0.0468757290465484,0.0417370529828303
"2962","bc",1,0.35,3,0.975173823781351,0.353982300884956,0.384779646252168,0.136892965659626,0.0544682597497738,0.0406848597063604
"2963","ebs",1,0.35,3,0.96180237140086,0.35019267822736,0.436318168142881,0.0984764544644551,0.0610858200437447,0.0493652556121576
"2964","gmex",1,0.35,3,0.991994354846915,0.350078492935636,0.321962200845029,0.147413293942518,0.0266449312031952,0.0198990280036302
"2965","goa",1,0.35,3,0.807704373753631,0.351309707241911,0.374611962024927,0.159460205574443,0.0910887616426188,0.0599471603981542
"2966","maritime",1,0.35,3,0.980520808112184,0.350496838301716,0.481902949617068,0.116590652701562,0.137757328650696,0.124796641562446
"2967","neus",1,0.35,3,0.874560038878607,0.350649350649351,0.463098572883527,0.089647081418444,0.156825948996493,0.111126898274868
"2968","newf",1,0.35,3,0.920479291569438,0.350631136044881,0.421199730358386,0.124431297064246,0.0660786816061302,0.0699882720714056
"2969","seus",1,0.35,3,0.994284004716811,0.352713178294574,0.454260471405055,0.157653636527095,0.0723828917189092,0.0441278247399051
"2970","wc",1,0.35,3,0.862601313414294,0.352657004830918,0.422779477993286,0.167867263669239,0.0488665237062882,0.0436387240653138
"2971","bc",0.01,0.4,3,0.399055670566524,0.0398230088495575,0.352311465250735,0.0900882472610049,0.129361232630415,0.0919014555032844
"2972","ebs",0.01,0.4,3,0.253858860407213,0.035645472061657,0.43735683237274,0.078537895209122,0.179681356866324,0.129229108511119
"2973","gmex",0.01,0.4,3,0.898172523205764,0.0470957613814757,0.343611650384364,0.165925148306308,0.0553957911374501,0.0391375069166067
"2974","goa",0.01,0.4,3,0.123960303385329,0.0893682588597843,0.336203413193385,0.148703976848831,0.11227030409238,0.0720372500006939
"2975","maritime",0.01,0.4,3,0.163322645602878,0.029810298102981,0.492871198448595,0.135956111811042,0.214204802625534,0.14367217946449
"2976","neus",0.01,0.4,3,0.330435114208088,0.038961038961039,0.491893071780545,0.0935117862234354,0.235990902201553,0.178263654064288
"2977","newf",0.01,0.4,3,0.237314092192066,0.0371669004207574,0.446400374109767,0.114675956775942,0.101708364760852,0.0801805244878302
"2978","seus",0.01,0.4,3,0.848087538863014,0.0658914728682171,0.413276991015589,0.131000684743118,0.142681636715977,0.092819711725431
"2979","wc",0.01,0.4,3,0.00802594781405139,0.0531400966183575,0.327862222563984,0.0659517189222317,0.113727468254903,0.0728647018478356
"2980","bc",0.1,0.4,3,0.292948763150725,0.274336283185841,0.323614038833312,0.0756919630002378,0.0561279795591173,0.0410668863234113
"2981","ebs",0.1,0.4,3,0.520051634885663,0.334778420038536,0.427807758707112,0.0896514777050815,0.0732285614159234,0.0568016096023604
"2982","gmex",0.1,0.4,3,0.240468593666485,0.400313971742543,0.317791122821046,0.116356007690685,0.0242573076679635,0.0177399367982195
"2983","goa",0.1,0.4,3,0.484713934095765,0.249614791987673,0.368014223470491,0.13468694283376,0.0963545373937779,0.064582691917492
"2984","maritime",0.1,0.4,3,0.604519855494506,0.206865401987353,0.430602547181385,0.112621509340976,0.194573011704419,0.145823699413879
"2985","neus",0.1,0.4,3,0.404226133985403,0.4004329004329,0.453706754486751,0.0702174583163042,0.156522413137495,0.110402749534574
"2986","newf",0.1,0.4,3,0.155547497261182,0.400420757363254,0.371425050738673,0.0799076267752235,0.0858628352126203,0.0619387905830335
"2987","seus",0.1,0.4,3,0.157637603736779,0.403100775193798,0.383732182828102,0.089893002412057,0.0716983688603757,0.0484057462651904
"2988","wc",0.1,0.4,3,0.244199297310575,0.400966183574879,0.369898108911611,0.11866108640286,0.0437955299254316,0.0405242224683251
"2989","bc",0.2,0.4,3,0.546948610256395,0.402654867256637,0.386207585519953,0.130091150859389,0.0497428219222465,0.038458911567385
"2990","ebs",0.2,0.4,3,0.369836029952827,0.40028901734104,0.427142314034743,0.106196544255613,0.0656650326308714,0.051713924248472
"2991","gmex",0.2,0.4,3,0.560504156426892,0.400313971742543,0.313916381441465,0.113470368038591,0.0280030994072197,0.0199112555572024
"2992","goa",0.2,0.4,3,0.199917138978066,0.400616332819723,0.364534076928173,0.139184444760049,0.0979967419264136,0.0639700137481582
"2993","maritime",0.2,0.4,3,0.347159799326549,0.400180668473351,0.517761505341441,0.0824310826684498,0.13155294832486,0.116402092852491
"2994","neus",0.2,0.4,3,0.382786099421808,0.4004329004329,0.437503028997152,0.0802359870817667,0.170975003089022,0.120314510999143
"2995","newf",0.2,0.4,3,0.337798483487623,0.400420757363254,0.476861739978616,0.1312229639757,0.075393100256241,0.0816264088450358
"2996","seus",0.2,0.4,3,0.199056682750019,0.403100775193798,0.38755492658773,0.097553012179488,0.0721766259173874,0.0483769703184191
"2997","wc",0.2,0.4,3,0.198055628225829,0.400966183574879,0.387095897777414,0.138519149425647,0.0417382659665771,0.0391051754920415
"2998","bc",0.3,0.4,3,0.56696195016121,0.402654867256637,0.390081932541766,0.154662081141532,0.0496689991345449,0.0374645107778455
"2999","ebs",0.3,0.4,3,0.299979627191546,0.40028901734104,0.434390790659873,0.103378405813772,0.0685579964236445,0.0535495661437153
"3000","gmex",0.3,0.4,3,0.894933472226521,0.400313971742543,0.3308632222697,0.154123831770283,0.0285725448675038,0.02097184249117
"3001","goa",0.3,0.4,3,0.299026619128631,0.400616332819723,0.336990211538844,0.131420847590465,0.0891124790727295,0.0588061081661397
"3002","maritime",0.3,0.4,3,0.29911939327618,0.400180668473351,0.520229058698409,0.0870683034428899,0.134432490598182,0.11850138180236
"3003","neus",0.3,0.4,3,0.297118777690715,0.4004329004329,0.437044225720581,0.0751146518240972,0.163848601777284,0.115381282786336
"3004","newf",0.3,0.4,3,0.299639961049579,0.400420757363254,0.384457823192698,0.0988908353457637,0.0719741342205454,0.0624924380626581
"3005","seus",0.3,0.4,3,0.299498422233964,0.403100775193798,0.397948036706714,0.0934142752791556,0.0728444646082225,0.0482695754435629
"3006","wc",0.3,0.4,3,0.29243247783458,0.400966183574879,0.354937160488942,0.107166871366264,0.0431432663702489,0.0402274077838252
"3007","bc",0.4,0.4,3,0.394150580149315,0.402654867256637,0.340062378843569,0.0867640039268327,0.0510220399004339,0.0381404274997139
"3008","ebs",0.4,0.4,3,0.399803224957072,0.40028901734104,0.431926492575251,0.102319702396483,0.0654545284079747,0.0515389047099588
"3009","gmex",0.4,0.4,3,0.391833832394824,0.400313971742543,0.304142260031509,0.11956858309285,0.0229149076047079,0.0171237968979561
"3010","goa",0.4,0.4,3,0.398960307656961,0.400616332819723,0.366513548067505,0.149620196268325,0.0947813566035471,0.0628370451702999
"3011","maritime",0.4,0.4,3,0.407183272280514,0.398373983739837,0.437437984468421,0.135330537122083,0.18218882931779,0.135287195339546
"3012","neus",0.4,0.4,3,0.399466521085976,0.4004329004329,0.456091536364535,0.0874361077906362,0.162687355737163,0.1152579994103
"3013","newf",0.4,0.4,3,0.39992291092428,0.400420757363254,0.447950561015048,0.121694408474257,0.0676228649858256,0.0731372274816541
"3014","seus",0.4,0.4,3,0.360797844535931,0.403100775193798,0.384824328066553,0.0907122164354651,0.0705812724554236,0.0476666260743105
"3015","wc",0.4,0.4,3,0.396696895316637,0.400966183574879,0.423027013659164,0.180821135403002,0.0433947567487923,0.0406692999596027
"3016","bc",0.5,0.4,3,0.49830082471324,0.402654867256637,0.387763621226957,0.128963202347156,0.0590676768285047,0.0413975012479137
"3017","ebs",0.5,0.4,3,0.49935809563428,0.40028901734104,0.437984689377695,0.100411899047612,0.0625548168351878,0.0496728610607311
"3018","gmex",0.5,0.4,3,0.492173098640394,0.400313971742543,0.300192874707187,0.121261772068037,0.0233888068637329,0.0172892998087425
"3019","goa",0.5,0.4,3,0.499611041621089,0.400616332819723,0.361946199580332,0.141029659251374,0.091545871160853,0.0601010841676862
"3020","maritime",0.5,0.4,3,0.497855434011549,0.400180668473351,0.497264202614528,0.11590345546602,0.140095515064016,0.124548395636147
"3021","neus",0.5,0.4,3,0.496640917591611,0.4004329004329,0.457705931052505,0.0874227358701087,0.163522807348214,0.114235247051368
"3022","newf",0.5,0.4,3,0.493136244125106,0.400420757363254,0.411162172496523,0.121927889391805,0.0612385897100131,0.0629522639972719
"3023","seus",0.5,0.4,3,0.626069636880541,0.403100775193798,0.432719923245868,0.104632645929315,0.0703376348330257,0.0427578214402647
"3024","wc",0.5,0.4,3,0.492532119644242,0.400966183574879,0.402029424464876,0.161821577700974,0.0428461659002259,0.0396886255487395
"3025","bc",0.6,0.4,3,0.59637692502574,0.402654867256637,0.369656174211297,0.110479681837201,0.052633741155208,0.039193245700943
"3026","ebs",0.6,0.4,3,0.599685156530102,0.40028901734104,0.438402628208924,0.090529389069851,0.068337098190275,0.0527618181509722
"3027","gmex",0.6,0.4,3,0.59936902544578,0.400313971742543,0.29671960946763,0.111324103470837,0.0248835064260176,0.0181872150533834
"3028","goa",0.6,0.4,3,0.595114744546574,0.400616332819723,0.355568110156578,0.144760567347495,0.0883293881753526,0.0577442323836816
"3029","maritime",0.6,0.4,3,0.598402553348271,0.400180668473351,0.489497991762234,0.118811911541867,0.141286891275778,0.12594415228046
"3030","neus",0.6,0.4,3,0.592961318008821,0.4004329004329,0.462956417071858,0.0907999623752274,0.16095647960086,0.112521865327417
"3031","newf",0.6,0.4,3,0.599467074748409,0.400420757363254,0.416354611742006,0.124126105119922,0.0627900392753734,0.0646356079222627
"3032","seus",0.6,0.4,3,0.572298212206536,0.403100775193798,0.400445195580765,0.0818765728227722,0.0703681703455307,0.044439176825458
"3033","wc",0.6,0.4,3,0.599578555881971,0.400966183574879,0.418997035460263,0.165409727465997,0.0425021219332349,0.0394190492338136
"3034","bc",0.7,0.4,3,0.698316231247892,0.402654867256637,0.35272074202654,0.104254236988828,0.0524544055472239,0.0394148186008584
"3035","ebs",0.7,0.4,3,0.698366569630284,0.40028901734104,0.433925069839964,0.0950110115510494,0.0593275868383239,0.0478429056783352
"3036","gmex",0.7,0.4,3,0.6997958709637,0.400313971742543,0.330684314114947,0.13732590236495,0.0282379419282498,0.0200518472703977
"3037","goa",0.7,0.4,3,0.659181793624568,0.400616332819723,0.388821717151795,0.15188591750958,0.0934231963142054,0.0622799386629981
"3038","maritime",0.7,0.4,3,0.699990416847364,0.400180668473351,0.480170546592694,0.122196720752928,0.151588822020651,0.13012802484421
"3039","neus",0.7,0.4,3,0.691950692841731,0.4004329004329,0.459776595169365,0.0975368674913104,0.160258388610908,0.112391316497966
"3040","newf",0.7,0.4,3,0.697802405589546,0.400420757363254,0.420477166604245,0.121350602644351,0.0665362774871568,0.0691038173673373
"3041","seus",0.7,0.4,3,0.698233044856769,0.403100775193798,0.418429038384194,0.125425520079805,0.0726313396873604,0.0453610393128934
"3042","wc",0.7,0.4,3,0.670846956590496,0.400966183574879,0.413362309386251,0.17129176414257,0.0434167320518829,0.0397216535468357
"3043","bc",0.8,0.4,3,0.707166680630227,0.402654867256637,0.362965845564305,0.117268604779117,0.0547476713059282,0.0403389613270184
"3044","ebs",0.8,0.4,3,0.799467007394676,0.40028901734104,0.438894517616833,0.100406897263506,0.0605169948910216,0.0482677428493564
