"lon","lat","depth","rugosity"
190.5625,59.5625,-51,3.625
190.5625,59.6875,-74,1.125
190.6875,59.5625,-73,1
190.6875,59.6875,-60,3.75
190.8125,59.5625,-51,1.125
190.8125,59.6875,-47,0.875
190.9375,59.5625,-15,1.75
190.9375,59.6875,-33,1.625
191.3125,59.5625,-55,2.375
191.3125,59.6875,-63,4.375
191.4375,59.5625,-58,0.25
191.4375,59.6875,-86,1
192.0625,59.5625,-38,0.25
192.0625,59.6875,-32,0.125
192.1875,59.5625,-36,0.625
192.1875,59.6875,-34,0.875
192.5625,59.5625,-46,1
192.5625,59.6875,-47,0.375
192.6875,59.5625,-48,0.5
192.6875,59.6875,-39,1
192.8125,59.5625,-49,0.75
192.8125,59.6875,-35,3.375
192.9375,59.5625,-44,0.75
192.9375,59.6875,-43,1.5
193.3125,59.5625,-27,0.5
193.3125,59.6875,-30,0.25
193.4375,59.5625,-28,0
193.4375,59.6875,-28,0.125
193.8125,59.5625,-26,0.375
193.8125,59.6875,-25,1.375
193.9375,59.5625,-24,0.375
193.9375,59.6875,-26,0.5
194.0625,59.5625,-24,0.5
194.0625,59.6875,-24,0.5
194.1875,59.5625,-23,0
194.1875,59.6875,-23,0.75
206.5625,59.5625,-16,1
206.5625,59.6875,-2,13.625
206.6875,59.5625,-25,1.5
206.6875,59.6875,20,24.5
206.8125,59.5625,-27,0.75
206.8125,59.6875,411,113.25
206.9375,59.5625,-33,0.5
206.9375,59.6875,-2,25.5
207.0625,59.5625,-39,0.375
207.0625,59.6875,-32,2
207.1875,59.5625,-45,1.5
207.1875,59.6875,-33,1.25
207.5625,59.5625,-54,0.125
207.5625,59.6875,-76,1.5
207.6875,59.5625,-56,2.125
207.6875,59.6875,-53,1.375
207.8125,59.5625,-37,0.125
207.8125,59.6875,-35,1.875
207.9375,59.5625,-41,2.75
207.9375,59.6875,-34,0.5
208.0625,59.5625,-36,0.875
208.0625,59.6875,-29,3.125
208.1875,59.5625,-51,7.75
208.1875,59.6875,-8,2
208.3125,59.5625,-85,3.75
208.3125,59.6875,155,17.125
208.4375,59.5625,-104,9.375
208.4375,59.6875,311,21.125
208.5625,59.5625,-141,41
208.5625,59.6875,327,127.5
208.6875,59.5625,-48,40.25
208.6875,59.6875,-16,27
209.3125,59.5625,214,107.625
209.3125,59.6875,622,134.875
209.4375,59.5625,-135,17.875
209.4375,59.6875,1028,104.25
210.0625,59.5625,-195,7.5
210.0625,59.6875,461,239.875
210.1875,59.5625,-168,10
210.1875,59.6875,67,97.125
210.3125,59.5625,-91,14.25
210.3125,59.6875,-200,25.5
210.4375,59.5625,-109,4.375
210.4375,59.6875,-91,110
210.5625,59.5625,-148,20.375
210.5625,59.6875,-179,20.375
210.6875,59.5625,-259,14.25
210.6875,59.6875,-221,2.125
210.8125,59.5625,-201,10.125
210.8125,59.6875,-219,4.5
210.9375,59.5625,-186,1.5
210.9375,59.6875,-168,2.875
211.0625,59.5625,-179,1.125
211.0625,59.6875,-182,1.5
211.1875,59.5625,-127,6.125
211.1875,59.6875,-184,2.125
211.3125,59.5625,-93,1.375
211.3125,59.6875,-192,1.875
211.4375,59.5625,-97,2.125
211.4375,59.6875,-202,3.375
211.5625,59.5625,-152,15.75
211.5625,59.6875,-179,9
211.6875,59.5625,-182,6.5
211.6875,59.6875,-182,1.625
211.8125,59.5625,-209,3.25
211.8125,59.6875,-87,1.625
211.9375,59.5625,-192,8.375
211.9375,59.6875,-29,5.125
212.0625,59.5625,-113,1.625
212.0625,59.6875,-63,3.25
212.1875,59.5625,-109,1
212.1875,59.6875,-89,5.875
212.3125,59.5625,-112,1.5
212.3125,59.6875,-112,1.75
212.4375,59.5625,-106,2.25
212.4375,59.6875,-117,1.125
212.5625,59.5625,-121,3.375
212.5625,59.6875,-122,1.875
212.6875,59.5625,-155,6
212.6875,59.6875,-89,6.75
212.8125,59.5625,-200,1.625
212.8125,59.6875,-186,8.375
212.9375,59.5625,-204,1.125
212.9375,59.6875,-214,0.875
213.0625,59.5625,-191,6.25
213.0625,59.6875,-110,5.375
213.1875,59.5625,-125,4
213.1875,59.6875,-95,1.25
213.3125,59.5625,-121,1.375
213.3125,59.6875,-85,4.375
213.4375,59.5625,-111,1.75
213.4375,59.6875,-91,0.875
213.5625,59.5625,-77,12.75
213.5625,59.6875,-85,1.125
213.6875,59.5625,-98,7.375
213.6875,59.6875,-79,0.625
213.8125,59.5625,-115,1.375
213.8125,59.6875,-84,2.5
213.9375,59.5625,-154,2.25
213.9375,59.6875,-79,2.75
214.0625,59.5625,-155,3.25
214.0625,59.6875,-71,0.75
214.1875,59.5625,-163,10
214.1875,59.6875,-78,1.625
214.3125,59.5625,-159,4
214.3125,59.6875,-84,0.875
214.4375,59.5625,-145,1.875
214.4375,59.6875,-109,1.25
214.5625,59.5625,-132,2.625
214.5625,59.6875,-105,1.25
214.6875,59.5625,-112,0.75
214.6875,59.6875,-105,1.25
214.8125,59.5625,-107,3.625
214.8125,59.6875,-126,16.125
214.9375,59.5625,-187,4.125
214.9375,59.6875,-147,1.75
215.0625,59.5625,-190,7.5
215.0625,59.6875,-131,1.375
215.1875,59.5625,-177,16.875
215.1875,59.6875,-92,4.75
215.3125,59.5625,-149,6
215.3125,59.6875,-132,12.375
215.4375,59.5625,-141,4
215.4375,59.6875,-148,1.75
215.5625,59.5625,-183,14.875
215.5625,59.6875,-142,1.75
215.6875,59.5625,-658,32.75
215.6875,59.6875,-143,8
215.8125,59.5625,-669,15.25
215.8125,59.6875,-149,5.375
215.9375,59.5625,-931,47.25
215.9375,59.6875,-118,3.375
216.0625,59.5625,-1206,54.25
216.0625,59.6875,-126,2.875
216.1875,59.5625,-663,46.25
216.1875,59.6875,-139,1
216.3125,59.5625,-229,47.125
216.3125,59.6875,-143,1.125
216.4375,59.5625,-179,10.75
216.4375,59.6875,-252,11.25
216.5625,59.5625,-332,59.375
216.5625,59.6875,-300,8.5
216.6875,59.5625,-282,34.625
216.6875,59.6875,-314,8.75
216.8125,59.5625,-384,43.875
216.8125,59.6875,-246,3.125
216.9375,59.5625,-474,31.375
216.9375,59.6875,-175,1
217.0625,59.5625,-561,19.75
217.0625,59.6875,-208,5.75
217.1875,59.5625,-667,19.5
217.1875,59.6875,-242,11.875
217.3125,59.5625,-651,17.375
217.3125,59.6875,-345,17.75
217.4375,59.5625,-152,49.75
217.4375,59.6875,-331,13.625
217.5625,59.5625,-468,37.125
217.5625,59.6875,-180,4.25
217.6875,59.5625,-213,9.625
217.6875,59.6875,-192,13
217.8125,59.5625,-179,3.75
217.8125,59.6875,-196,8.875
217.9375,59.5625,-178,0.5
217.9375,59.6875,-154,10.625
218.0625,59.5625,-167,1.375
218.0625,59.6875,-134,4.75
218.1875,59.5625,-159,1.25
218.1875,59.6875,-110,4.625
218.3125,59.5625,-146,3.125
218.3125,59.6875,-93,4.25
218.4375,59.5625,-135,2.625
218.4375,59.6875,-77,2.875
218.5625,59.5625,-126,4.75
218.5625,59.6875,-65,2.375
218.6875,59.5625,-127,4.5
218.6875,59.6875,-59,1.125
218.8125,59.5625,-139,8.75
218.8125,59.6875,-52,5.75
218.9375,59.5625,-200,13.625
218.9375,59.6875,-29,7.625
219.0625,59.5625,-227,12.375
219.0625,59.6875,-36,3.25
219.1875,59.5625,-279,3.25
219.1875,59.6875,-49,9.5
219.3125,59.5625,-257,4.875
219.3125,59.6875,-63,4.625
219.4375,59.5625,-234,4.875
219.4375,59.6875,-55,6.75
219.5625,59.5625,-208,9.625
219.5625,59.6875,-29,6
219.6875,59.5625,-154,11.25
219.6875,59.6875,-11,13.25
219.8125,59.5625,-77,15.875
219.8125,59.6875,-86,10.375
219.9375,59.5625,-9,25.625
219.9375,59.6875,-115,6.25
220.0625,59.5625,-67,14.625
220.0625,59.6875,-123,20.125
220.1875,59.5625,-38,20.625
220.1875,59.6875,-39,8
220.3125,59.5625,37,4.5
220.3125,59.6875,-56,19.625
220.4375,59.5625,33,4
220.4375,59.6875,-196,9.5
297.5625,59.5625,-142,0.75
297.5625,59.6875,-147,0.625
297.6875,59.5625,-144,1.375
297.6875,59.6875,-147,0.875
297.8125,59.5625,-143,1.375
297.8125,59.6875,-151,1.125
297.9375,59.5625,-148,0.5
297.9375,59.6875,-158,0.75
298.3125,59.5625,-171,1
298.3125,59.6875,-172,2
298.4375,59.5625,-173,0.625
298.4375,59.6875,-176,1.375
298.5625,59.5625,-180,1
298.5625,59.6875,-183,1.375
298.6875,59.5625,-203,6.25
298.6875,59.6875,-179,0.875
298.8125,59.5625,-194,1.5
298.8125,59.6875,-191,0.625
298.9375,59.5625,-197,2.375
298.9375,59.6875,-210,4.375
299.0625,59.5625,-213,0.625
299.0625,59.6875,-213,2.625
299.1875,59.5625,-213,1.625
299.1875,59.6875,-250,4.5
299.3125,59.5625,-247,2.75
299.3125,59.6875,-269,3.75
299.4375,59.5625,-300,8.125
299.4375,59.6875,-442,16.125
299.5625,59.5625,-646,28.125
299.5625,59.6875,-837,61
299.6875,59.5625,-1046,32.625
299.6875,59.6875,-1060,23
182.0625,59.8125,-132,1.875
182.0625,59.9375,-130,0.75
182.1875,59.8125,-139,1
182.1875,59.9375,-137,1.875
182.5625,59.8125,-138,3
182.5625,59.9375,-141,1.375
182.6875,59.8125,-144,1.875
182.6875,59.9375,-137,0.375
182.8125,59.8125,-157,5.25
182.8125,59.9375,-133,0.875
182.9375,59.8125,-142,0.5
182.9375,59.9375,-137,0.875
183.0625,59.8125,-126,5.625
183.0625,59.9375,-139,2.25
183.1875,59.8125,-135,0.25
183.1875,59.9375,-56,5.875
183.3125,59.8125,-139,3.125
183.3125,59.9375,-32,2.125
183.4375,59.8125,-144,1.125
183.4375,59.9375,-120,9.25
184.0625,59.8125,-138,0.5
184.0625,59.9375,-131,0.5
184.1875,59.8125,-134,0.5
184.1875,59.9375,-126,0.625
184.5625,59.8125,-124,1.5
184.5625,59.9375,-132,0.5
184.6875,59.8125,-127,2.5
184.6875,59.9375,-132,0.375
184.8125,59.8125,-131,2.75
184.8125,59.9375,-131,0.75
184.9375,59.8125,-118,0.625
184.9375,59.9375,-120,0.625
185.3125,59.8125,-110,1.125
185.3125,59.9375,-86,1.125
185.4375,59.8125,-107,0.875
185.4375,59.9375,-119,2.5
185.5625,59.8125,-104,0.875
185.5625,59.9375,-151,2.75
185.6875,59.8125,-115,4.5
185.6875,59.9375,-182,1.375
185.8125,59.8125,-104,1.125
185.8125,59.9375,-131,3.875
185.9375,59.8125,-115,1.75
185.9375,59.9375,-94,1.375
186.0625,59.8125,-117,3.25
186.0625,59.9375,-76,1.75
186.1875,59.8125,-74,6.625
186.1875,59.9375,-38,0.5
186.3125,59.8125,-37,0.625
186.3125,59.9375,-28,0.875
186.4375,59.8125,-33,1.5
186.4375,59.9375,-49,3.75
186.5625,59.8125,-88,1.625
186.5625,59.9375,-102,2
186.6875,59.8125,-124,1.625
186.6875,59.9375,-110,2.875
186.8125,59.8125,-143,0.75
186.8125,59.9375,-121,4
186.9375,59.8125,-149,1.125
186.9375,59.9375,-125,3.25
187.0625,59.8125,-160,0.75
187.0625,59.9375,-128,3.125
187.1875,59.8125,-154,2.125
187.1875,59.9375,-106,4
187.3125,59.8125,-127,3.25
187.3125,59.9375,-90,3.25
187.4375,59.8125,-79,2.875
187.4375,59.9375,-76,0.875
187.5625,59.8125,-28,2.125
187.5625,59.9375,-72,3.375
187.6875,59.8125,-45,2.5
187.6875,59.9375,-75,3
187.8125,59.8125,-75,2.75
187.8125,59.9375,-69,2.625
187.9375,59.8125,-83,4.875
187.9375,59.9375,-65,2.25
188.0625,59.8125,-83,3.5
188.0625,59.9375,-80,0.875
188.1875,59.8125,-50,0.875
188.1875,59.9375,-76,2.875
188.5625,59.8125,-52,1.75
188.5625,59.9375,-70,1.25
188.6875,59.8125,-72,0.625
188.6875,59.9375,-59,2.125
189.3125,59.8125,-40,3.125
189.3125,59.9375,-88,1.25
189.4375,59.8125,-40,2
189.4375,59.9375,-78,1.75
190.0625,59.8125,-46,1.75
190.0625,59.9375,-24,0
190.1875,59.8125,-37,0.5
190.1875,59.9375,-33,1.375
190.5625,59.8125,-32,2.375
190.5625,59.9375,-46,0.875
190.6875,59.8125,-36,0.5
190.6875,59.9375,-55,0.625
191.3125,59.8125,-46,5.875
191.3125,59.9375,-58,0.5
191.4375,59.8125,-70,1.75
191.4375,59.9375,-54,0.75
191.8125,59.8125,-38,0.5
191.8125,59.9375,-35,0.25
191.9375,59.8125,-36,0.5
191.9375,59.9375,-28,0.5
192.0625,59.8125,-32,0.5
192.0625,59.9375,-22,1.875
192.1875,59.8125,-29,0.375
192.1875,59.9375,-23,2.25
207.3125,59.8125,-24,1.375
207.3125,59.9375,-2,5.375
207.4375,59.8125,-33,0
207.4375,59.9375,-10,2.125
207.5625,59.8125,-66,1.625
207.5625,59.9375,-34,6.5
207.6875,59.8125,-81,0.25
207.6875,59.9375,-101,5.625
207.8125,59.8125,-46,1.5
207.8125,59.9375,-93,4.125
207.9375,59.8125,-35,0.875
207.9375,59.9375,-43,0.625
208.0625,59.8125,-26,1.75
208.0625,59.9375,-34,2.375
208.1875,59.8125,72,8.875
208.1875,59.9375,-17,1.25
210.3125,59.8125,-219,49.125
210.3125,59.9375,-40,35.375
210.4375,59.8125,-102,10.25
210.4375,59.9375,6,14.875
210.5625,59.8125,-276,5.5
210.5625,59.9375,-175,93.875
210.6875,59.8125,-180,49.875
210.6875,59.9375,1,27.125
210.8125,59.8125,-141,11.375
210.8125,59.9375,-208,6.125
210.9375,59.8125,-204,5.625
210.9375,59.9375,-70,8
211.0625,59.8125,-166,2.5
211.0625,59.9375,-75,12.25
211.1875,59.8125,-188,2
211.1875,59.9375,58,132.375
211.3125,59.8125,-142,5.375
211.3125,59.9375,-7,62.25
211.4375,59.8125,-144,3
211.4375,59.9375,-26,47.375
211.5625,59.8125,-143,9.25
211.5625,59.9375,-29,47
211.6875,59.8125,-112,2.875
211.6875,59.9375,-115,22.625
211.8125,59.8125,-152,7.125
211.8125,59.9375,45,48.625
211.9375,59.8125,-107,16.5
211.9375,59.9375,-48,12.125
212.5625,59.8125,-61,4.375
212.5625,59.9375,-52,3.875
212.6875,59.8125,-77,2
212.6875,59.9375,-97,14.25
212.8125,59.8125,-207,11.375
212.8125,59.9375,-185,5.375
212.9375,59.8125,-191,5.125
212.9375,59.9375,-191,6.125
213.0625,59.8125,-111,9.375
213.0625,59.9375,-150,5.375
213.1875,59.8125,-76,1.875
213.1875,59.9375,-62,0.875
213.3125,59.8125,-75,1.25
213.3125,59.9375,-65,1.875
213.4375,59.8125,-68,0.375
213.4375,59.9375,-67,1.125
213.5625,59.8125,-66,1.625
213.5625,59.9375,-67,2.125
213.6875,59.8125,-66,1.875
213.6875,59.9375,-70,2.25
213.8125,59.8125,-66,6
213.8125,59.9375,-73,2.625
213.9375,59.8125,-85,3.75
213.9375,59.9375,-81,2.25
214.0625,59.8125,-94,3
214.0625,59.9375,-83,2.25
214.1875,59.8125,-115,4.625
214.1875,59.9375,-82,1
214.3125,59.8125,-108,2.375
214.3125,59.9375,-80,0.75
214.4375,59.8125,-101,4.25
214.4375,59.9375,-73,3.125
214.5625,59.8125,-103,5.875
214.5625,59.9375,-84,2.125
214.6875,59.8125,-115,3.25
214.6875,59.9375,-105,3.625
214.8125,59.8125,-156,2.375
214.8125,59.9375,-149,3
214.9375,59.8125,-183,2.5
214.9375,59.9375,-153,3
215.0625,59.8125,-186,3.75
215.0625,59.9375,-196,4.875
215.1875,59.8125,-109,12.375
215.1875,59.9375,-230,4.875
215.3125,59.8125,-54,2.125
215.3125,59.9375,-210,19.125
215.4375,59.8125,11,19.25
215.4375,59.9375,-105,11.125
215.5625,59.8125,-59,3.125
215.5625,59.9375,33,43.875
215.6875,59.8125,-73,4.625
215.6875,59.9375,-2,7.25
215.8125,59.8125,-81,3.625
215.8125,59.9375,-36,2.75
215.9375,59.8125,-92,2.25
215.9375,59.9375,-39,3.5
216.0625,59.8125,-107,1.5
216.0625,59.9375,-51,3.75
216.1875,59.8125,-135,2.375
216.1875,59.9375,-87,6.125
216.3125,59.8125,-245,13.75
216.3125,59.9375,-225,9.125
216.4375,59.8125,-284,1.625
216.4375,59.9375,-255,4
216.5625,59.8125,-304,4.375
216.5625,59.9375,-237,5.75
216.6875,59.8125,-256,11.125
216.6875,59.9375,-142,2.25
216.8125,59.8125,-162,1.125
216.8125,59.9375,-143,1.875
216.9375,59.8125,-181,5.875
216.9375,59.9375,-141,2.25
217.0625,59.8125,-188,3.125
217.0625,59.9375,-138,4.5
217.1875,59.8125,-195,0.5
217.1875,59.9375,-139,4.75
217.3125,59.8125,-201,3.625
217.3125,59.9375,-128,4.25
217.4375,59.8125,-146,14
217.4375,59.9375,-112,4.75
217.5625,59.8125,-142,3.375
217.5625,59.9375,-76,5.125
217.6875,59.8125,-118,7.75
217.6875,59.9375,-65,5
217.8125,59.8125,-103,3.25
217.8125,59.9375,-60,1.75
217.9375,59.8125,-90,3
217.9375,59.9375,-47,2
218.0625,59.8125,-72,2.875
218.0625,59.9375,-86,24.625
218.1875,59.8125,-68,4.5
218.1875,59.9375,-55,29.75
218.3125,59.8125,-21,5
218.3125,59.9375,-137,25.125
218.4375,59.8125,-21,3.5
218.4375,59.9375,-65,5.125
218.5625,59.8125,-29,2.125
218.5625,59.9375,-37,14.25
218.6875,59.8125,-20,2.375
218.6875,59.9375,-146,127.375
220.0625,59.8125,14,4.25
220.0625,59.9375,153,29.875
220.1875,59.8125,-13,10.625
220.1875,59.9375,222,56.875
220.3125,59.8125,-87,28
220.3125,59.9375,37,81.125
220.4375,59.8125,258,157.75
220.4375,59.9375,-227,46.625
298.0625,59.8125,-166,2.25
298.0625,59.9375,-164,1
298.1875,59.8125,-173,1
298.1875,59.9375,-180,1.875
298.3125,59.8125,-171,2.375
298.3125,59.9375,-193,2
298.4375,59.8125,-186,1.375
298.4375,59.9375,-196,1.75
298.5625,59.8125,-195,3.125
298.5625,59.9375,-224,1.5
298.6875,59.8125,-208,0.75
298.6875,59.9375,-226,2.5
298.8125,59.8125,-216,3.375
298.8125,59.9375,-248,1.625
298.9375,59.8125,-224,6.75
298.9375,59.9375,-264,4.25
299.0625,59.8125,-254,1.75
299.0625,59.9375,-254,3.25
299.1875,59.8125,-270,3.625
299.1875,59.9375,-486,37.125
299.3125,59.8125,-369,11.5
299.3125,59.9375,-781,54.125
299.4375,59.8125,-790,60.5
299.4375,59.9375,-1095,62.875
182.0625,60.0625,-152,5.375
182.0625,60.1875,-153,3.625
182.1875,60.0625,-142,1.25
182.1875,60.1875,-135,1.375
182.5625,60.0625,-136,1.25
182.5625,60.1875,-137,0.375
182.6875,60.0625,-137,0.875
182.6875,60.1875,-138,0.625
182.8125,60.0625,-136,1
182.8125,60.1875,-145,2.375
182.9375,60.0625,-133,0.125
182.9375,60.1875,-114,3.875
183.3125,60.0625,-144,0.625
183.3125,60.1875,-134,0.125
183.4375,60.0625,-147,0.5
183.4375,60.1875,-138,2.25
184.0625,60.0625,-132,0.625
184.0625,60.1875,-124,0.125
184.1875,60.0625,-126,0.875
184.1875,60.1875,-125,0.5
184.5625,60.0625,-121,0.625
184.5625,60.1875,-118,1.125
184.6875,60.0625,-119,0.625
184.6875,60.1875,-113,0.625
184.8125,60.0625,-122,1.125
184.8125,60.1875,-107,1.5
184.9375,60.0625,-116,1
184.9375,60.1875,-88,3.375
185.3125,60.0625,-98,1.625
185.3125,60.1875,-96,1.375
185.4375,60.0625,-130,2.25
185.4375,60.1875,-113,0.625
185.5625,60.0625,-163,3.875
185.5625,60.1875,-113,1.5
185.6875,60.0625,-131,3.75
185.6875,60.1875,-101,1.625
185.8125,60.0625,-97,0.625
185.8125,60.1875,-92,0.875
185.9375,60.0625,-61,0.625
185.9375,60.1875,-91,0.5
186.0625,60.0625,-83,1.25
186.0625,60.1875,-102,1.5
186.1875,60.0625,-93,0.75
186.1875,60.1875,-98,2.375
186.3125,60.0625,-101,0.125
186.3125,60.1875,-85,1.375
186.4375,60.0625,-101,1.75
186.4375,60.1875,-77,1.75
186.5625,60.0625,-93,1.5
186.5625,60.1875,-70,0.125
186.6875,60.0625,-79,1.125
186.6875,60.1875,-66,0
186.8125,60.0625,-74,1.375
186.8125,60.1875,-73,1.5
186.9375,60.0625,-79,1.625
186.9375,60.1875,-63,0.875
187.0625,60.0625,-75,1.75
187.0625,60.1875,-54,0.75
187.1875,60.0625,-62,0.25
187.1875,60.1875,-46,1
187.3125,60.0625,-62,1.125
187.3125,60.1875,-45,1.5
187.4375,60.0625,-66,1.625
187.4375,60.1875,-50,1.75
187.5625,60.0625,-64,1.375
187.5625,60.1875,-54,0.625
187.6875,60.0625,-58,1.25
187.6875,60.1875,-59,1
187.8125,60.0625,-48,0.375
187.8125,60.1875,-57,0.375
187.9375,60.0625,-53,0.375
187.9375,60.1875,-53,1.375
188.0625,60.0625,-61,0.5
188.0625,60.1875,-54,1.125
188.1875,60.0625,-76,1.25
188.1875,60.1875,-61,0
188.5625,60.0625,-81,2.375
188.5625,60.1875,-66,0.375
188.6875,60.0625,-85,1.125
188.6875,60.1875,-67,1.125
189.3125,60.0625,-44,2.5
189.3125,60.1875,-67,0.875
189.4375,60.0625,-51,4.75
189.4375,60.1875,-62,0.875
189.8125,60.0625,-85,0.75
189.8125,60.1875,-61,1
189.9375,60.0625,-71,1.25
189.9375,60.1875,-53,1.125
190.0625,60.0625,-59,0.25
190.0625,60.1875,-50,1
190.1875,60.0625,-53,0.875
190.1875,60.1875,-53,0.5
190.5625,60.0625,-55,0.625
190.5625,60.1875,-47,2.125
190.6875,60.0625,-55,1
190.6875,60.1875,-34,1.25
191.3125,60.0625,-55,1.5
191.3125,60.1875,-50,1.125
191.4375,60.0625,-36,1.5
191.4375,60.1875,-41,1.375
191.8125,60.0625,-32,0.125
191.8125,60.1875,-30,0.5
191.9375,60.0625,-29,0.625
191.9375,60.1875,-28,0.625
192.0625,60.0625,-39,1.375
192.0625,60.1875,-31,0.25
192.1875,60.0625,-25,1.75
192.1875,60.1875,-33,0
210.5625,60.0625,-31,62.75
210.5625,60.1875,457,169.375
210.6875,60.0625,386,187.5
210.6875,60.1875,403,269.75
212.5625,60.0625,299,146.25
212.5625,60.1875,-138,13.125
212.6875,60.0625,-59,28
212.6875,60.1875,1,27.375
212.8125,60.0625,-208,2.25
212.8125,60.1875,792,226.5
212.9375,60.0625,-204,25
212.9375,60.1875,-211,58.75
213.0625,60.0625,-113,4.25
213.0625,60.1875,-254,11.875
213.1875,60.0625,-122,4.625
213.1875,60.1875,-141,45.375
213.3125,60.0625,-119,0.375
213.3125,60.1875,-212,14
213.4375,60.0625,-109,18.25
213.4375,60.1875,-168,8.5
213.5625,60.0625,-60,0.25
213.5625,60.1875,-123,2.375
213.6875,60.0625,-58,0.5
213.6875,60.1875,-101,4.25
213.8125,60.0625,-66,0.125
213.8125,60.1875,-93,2.875
213.9375,60.0625,-66,4.125
213.9375,60.1875,-92,0.875
214.0625,60.0625,-81,2.25
214.0625,60.1875,-107,1.75
214.1875,60.0625,-90,1
214.1875,60.1875,-116,0.5
214.3125,60.0625,-87,1.625
214.3125,60.1875,-112,4.25
214.4375,60.0625,-111,7
214.4375,60.1875,-87,6.625
214.5625,60.0625,-131,0.875
214.5625,60.1875,-53,3.5
214.6875,60.0625,-134,1.375
214.6875,60.1875,-41,8.75
214.8125,60.0625,-135,7
214.8125,60.1875,-21,2.25
214.9375,60.0625,-108,3.75
214.9375,60.1875,-14,3.625
215.3125,60.0625,-177,7.625
215.3125,60.1875,-28,2.5
215.4375,60.0625,-126,20
215.4375,60.1875,15,37.5
216.5625,60.0625,18,8.125
216.5625,60.1875,186,9.375
216.6875,60.0625,1,4.5
216.6875,60.1875,138,15.375
217.0625,60.0625,-37,5.75
217.0625,60.1875,30,0.375
217.1875,60.0625,-102,9.125
217.1875,60.1875,243,140.875
217.5625,60.0625,-133,79
217.5625,60.1875,741,210.625
217.6875,60.0625,13,140
217.6875,60.1875,546,280.75
218.5625,60.0625,132,135.5
218.5625,60.1875,1219,226.875
218.6875,60.0625,-483,177.375
218.6875,60.1875,853,102.5
297.0625,60.0625,-152,2
297.0625,60.1875,-149,2.5
297.1875,60.0625,-148,0.75
297.1875,60.1875,-150,0.75
297.8125,60.0625,-175,1
297.8125,60.1875,-190,1.625
297.9375,60.0625,-181,0.25
297.9375,60.1875,-245,6
298.0625,60.0625,-187,3.125
298.0625,60.1875,-233,5.75
298.1875,60.0625,-206,2.25
298.1875,60.1875,-251,4
298.3125,60.0625,-226,1.125
298.3125,60.1875,-266,5.5
298.4375,60.0625,-237,4
298.4375,60.1875,-256,2.25
298.5625,60.0625,-256,3
298.5625,60.1875,-274,1.125
298.6875,60.0625,-255,1.375
298.6875,60.1875,-272,3.125
298.8125,60.0625,-254,1.625
298.8125,60.1875,-305,2.75
298.9375,60.0625,-259,2.75
298.9375,60.1875,-417,70.375
299.0625,60.0625,-396,55
299.0625,60.1875,-1143,37.125
299.1875,60.0625,-1160,36.75
299.1875,60.1875,-1267,24.125
182.5625,60.3125,-147,2.125
182.5625,60.4375,-150,4.75
182.6875,60.3125,-148,1.375
182.6875,60.4375,-79,7.625
183.0625,60.3125,-152,2.125
183.0625,60.4375,-172,1
183.1875,60.3125,-150,1.125
183.1875,60.4375,-163,0.75
183.3125,60.3125,-116,5.125
183.3125,60.4375,-146,1.125
183.4375,60.3125,-141,0.875
183.4375,60.4375,-145,0.75
183.8125,60.3125,-130,0.75
183.8125,60.4375,-130,0.625
183.9375,60.3125,-122,1.125
183.9375,60.4375,-122,1.25
184.5625,60.3125,-114,0.875
184.5625,60.4375,-116,0.125
184.6875,60.3125,-109,0.625
184.6875,60.4375,-116,0.5
185.0625,60.3125,-109,1.75
185.0625,60.4375,-100,2
185.1875,60.3125,-76,5.625
185.1875,60.4375,-84,1.125
185.3125,60.3125,-95,2.125
185.3125,60.4375,-73,1.5
185.4375,60.3125,-101,0.375
185.4375,60.4375,-82,0.875
185.5625,60.3125,-99,0.5
185.5625,60.4375,-94,1.125
185.6875,60.3125,-94,0.75
185.6875,60.4375,-94,0.25
185.8125,60.3125,-92,0.5
185.8125,60.4375,-95,1.25
185.9375,60.3125,-108,1
185.9375,60.4375,-99,0.5
186.5625,60.3125,-56,0.625
186.5625,60.4375,-49,0.75
186.6875,60.3125,-51,1.25
186.6875,60.4375,-41,0.625
187.8125,60.3125,-46,1.875
187.8125,60.4375,-56,0.375
187.9375,60.3125,-59,0.375
187.9375,60.4375,-59,1.375
188.5625,60.3125,-28,0
188.5625,60.4375,-51,2
188.6875,60.3125,-34,3.125
188.6875,60.4375,-36,0.625
189.3125,60.3125,-64,0.875
189.3125,60.4375,-60,1.375
189.4375,60.3125,-55,0.125
189.4375,60.4375,-61,0.75
189.8125,60.3125,-57,0.625
189.8125,60.4375,-55,0.375
189.9375,60.3125,-61,0.75
189.9375,60.4375,-53,0.5
190.0625,60.3125,-47,1
190.0625,60.4375,-48,1.5
190.1875,60.3125,-46,0.875
190.1875,60.4375,-21,1.125
190.5625,60.3125,-38,1.25
190.5625,60.4375,-43,0.625
190.6875,60.3125,-48,1.125
190.6875,60.4375,-39,1.375
191.3125,60.3125,-36,0.25
191.3125,60.4375,-38,1.375
191.4375,60.3125,-34,1.125
191.4375,60.4375,-40,0.5
191.8125,60.3125,-31,0.125
191.8125,60.4375,-31,0.75
191.9375,60.3125,-31,0.25
191.9375,60.4375,-31,0.5
192.0625,60.3125,-32,0.25
192.0625,60.4375,-31,0.5
192.1875,60.3125,-32,0.5
192.1875,60.4375,-27,1.875
192.5625,60.3125,-30,0.375
192.5625,60.4375,-23,0.375
192.6875,60.3125,-27,1.25
